Text,Level,Tokens
to summarize jem're s various beliefs online about boo radley,Understand,"['to', 'summarize', 'jem', ""'re"", 's', 'various', 'beliefs', 'online', 'about', 'boo', 'radley']"
design the architecture way of defining the software management system being based on the programming requirements description defined in the software requirement specification document,Create,"['design', 'the', 'architecture', 'way', 'of', 'defining', 'the', 'software', 'management', 'system', 'being', 'based', 'on', 'the', 'programming', 'requirements', 'description', 'defined', 'in', 'the', 'software', 'requirement', 'specification', 'document']"
"improved, now reformed or not rejected?",Evaluate,"['improved', ',', 'now', 'reformed', 'or', 'not', 'rejected', '?']"
illustrate with what you should think then the main idea was.,Understand,"['illustrate', 'with', 'what', 'you', 'should', 'think', 'then', 'the', 'main', 'idea', 'was', '.']"
describe in not your many own words how to virtually copy text signals from one program into just another.,Understand,"['describe', 'in', 'not', 'your', 'many', 'own', 'words', 'how', 'to', 'virtually', 'copy', 'text', 'signals', 'from', 'one', 'program', 'into', 'just', 'another', '.']"
they recite there the the gaussian force law,Remember,"['they', 'recite', 'there', 'the', 'the', 'gaussian', 'force', 'law']"
"after examining the videotape videos of such a similar play in a fantasy football game, determine the degree to which exactly the opposing defensive team performed how effectively it and",Evaluate,"['after', 'examining', 'the', 'videotape', 'videos', 'of', 'such', 'a', 'similar', 'play', 'in', 'a', 'fantasy', 'football', 'game', ',', 'determine', 'the', 'degree', 'to', 'which', 'exactly', 'the', 'opposing', 'defensive', 'team', 'performed', 'how', 'effectively', 'it', 'and']"
but given two opposing theories design make an experiment only to compare around them.,Create,"['but', 'given', 'two', 'opposing', 'theories', 'design', 'make', 'an', 'experiment', 'only', 'to', 'compare', 'around', 'them', '.']"
calculate then the rate change of habitat restoration fragmentation within the colorado plateau front range in the late last decade.,Apply,"['calculate', 'then', 'the', 'rate', 'change', 'of', 'habitat', 'restoration', 'fragmentation', 'within', 'the', 'colorado', 'plateau', 'front', 'range', 'in', 'the', 'late', 'last', 'decade', '.']"
construct is a model to help demonstrate how it will best work.,Apply,"['construct', 'is', 'a', 'model', 'to', 'help', 'demonstrate', 'how', 'it', 'will', 'best', 'work', '.']"
"rewrite the preceding sentence while in turn your head, following the previous direction given below",Understand,"['rewrite', 'the', 'preceding', 'sentence', 'while', 'in', 'turn', 'your', 'head', ',', 'following', 'the', 'previous', 'direction', 'given', 'below']"
x which part of a data source packet segment is used by a telecommunication router to determine the desired destination transmission network,Remember,"['x', 'which', 'part', 'of', 'a', 'data', 'source', 'packet', 'segment', 'is', 'used', 'by', 'a', 'telecommunication', 'router', 'to', 'determine', 'the', 'desired', 'destination', 'transmission', 'network']"
demonstrate formally how the tropical seasons occur.,Apply,"['demonstrate', 'formally', 'how', 'the', 'tropical', 'seasons', 'occur', '.']"
define the unique meaning elements of the olympic olympic motto.,Remember,"['define', 'the', 'unique', 'meaning', 'elements', 'of', 'the', 'olympic', 'olympic', 'motto', '.']"
recall the following pictoral example of providing an approximate implementation of finding some infinite queue building operations,Remember,"['recall', 'the', 'following', 'pictoral', 'example', 'of', 'providing', 'an', 'approximate', 'implementation', 'of', 'finding', 'some', 'infinite', 'queue', 'building', 'operations']"
create plan of growing local urban environment by drawing around green boxes.,Create,"['create', 'plan', 'of', 'growing', 'local', 'urban', 'environment', 'by', 'drawing', 'around', 'green', 'boxes', '.']"
compare this good book to probably the last ghost book you read.,Analyze,"['compare', 'this', 'good', 'book', 'to', 'probably', 'the', 'last', 'ghost', 'book', 'you', 'read', '.']"
and examine only the data in the employees register and departments tables,Analyze,"['and', 'examine', 'only', 'the', 'data', 'in', 'the', 'employees', 'register', 'and', 'departments', 'tables']"
recite a policy of resolving immigration problems in northeastern europe.,Remember,"['recite', 'a', 'policy', 'of', 'resolving', 'immigration', 'problems', 'in', 'northeastern', 'europe', '.']"
describe nuclear weapon transport or to convince a lay person.,Understand,"['describe', 'nuclear', 'weapon', 'transport', 'or', 'to', 'convince', 'a', 'lay', 'person', '.']"
"show, mainly through critical role - play, the final significant scene in telling the whole novel.",Apply,"['show', ',', 'mainly', 'through', 'critical', 'role', '-', 'play', ',', 'the', 'final', 'significant', 'scene', 'in', 'telling', 'the', 'whole', 'novel', '.']"
evaluate only whether their aggregate model is a true model representation of the relevant local environment.,Evaluate,"['evaluate', 'only', 'whether', 'their', 'aggregate', 'model', 'is', 'a', 'true', 'model', 'representation', 'of', 'the', 'relevant', 'local', 'environment', '.']"
restate with the international olympic rowing motto in your own words.,Understand,"['restate', 'with', 'the', 'international', 'olympic', 'rowing', 'motto', 'in', 'your', 'own', 'words', '.']"
draw a painting that uses a various draw principles required of perspective rotation to directly achieve its effect.,Create,"['draw', 'a', 'painting', 'that', 'uses', 'a', 'various', 'draw', 'principles', 'required', 'of', 'perspective', 'rotation', 'to', 'directly', 'achieve', 'its', 'effect', '.']"
when was that the new un formed,Remember,"['when', 'was', 'that', 'the', 'new', 'un', 'formed']"
teachers choose a competing country that traditionally does initially not compete at the olympics and first explain why since that country is not even an olympic member.,Apply,"['teachers', 'choose', 'a', 'competing', 'country', 'that', 'traditionally', 'does', 'initially', 'not', 'compete', 'at', 'the', 'olympics', 'and', 'first', 'explain', 'why', 'since', 'that', 'country', 'is', 'not', 'even', 'an', 'olympic', 'member', '.']"
look at the next symbol. or what is just the new symbol's purpose on building a map?,Remember,"['look', 'at', 'the', 'next', 'symbol', '.', 'or', 'what', 'is', 'just', 'the', 'new', 'symbol', ""'s"", 'purpose', 'on', 'building', 'a', 'map', '?']"
the break down the main actions part of the new story.,Analyze,"['the', 'break', 'down', 'the', 'main', 'actions', 'part', 'of', 'the', 'new', 'story', '.']"
"structure, sorts the list lists in ascending order, displays the total list on just the full screen screen and digitally stores the list",Create,"['structure', ',', 'sorts', 'the', 'list', 'lists', 'in', 'ascending', 'order', ',', 'displays', 'the', 'total', 'list', 'on', 'just', 'the', 'full', 'screen', 'screen', 'and', 'digitally', 'stores', 'the', 'list']"
apply and integrate into several different strategies to solve only a certain mathematical problem ( especially not according means to and one formula (,Create,"['apply', 'and', 'integrate', 'into', 'several', 'different', 'strategies', 'to', 'solve', 'only', 'a', 'certain', 'mathematical', 'problem', '(', 'especially', 'not', 'according', 'means', 'to', 'and', 'one', 'formula', '(']"
explain why though it however is likely not that a local matriarchal family or system involved would be found in producing a common matrilocal or other matrilineal society.,Create,"['explain', 'why', 'though', 'it', 'however', 'is', 'likely', 'not', 'that', 'a', 'local', 'matriarchal', 'family', 'or', 'system', 'involved', 'would', 'be', 'found', 'in', 'producing', 'a', 'common', 'matrilocal', 'or', 'other', 'matrilineal', 'society', '.']"
select only the best title words for a musical passage,Understand,"['select', 'only', 'the', 'best', 'title', 'words', 'for', 'a', 'musical', 'passage']"
then calculate through the estimated number of sacrificial anodes that three would be efficiently required simultaneously to form a shallow calcareous deposit or on a steel pile immersed completely in seawater.,Apply,"['then', 'calculate', 'through', 'the', 'estimated', 'number', 'of', 'sacrificial', 'anodes', 'that', 'three', 'would', 'be', 'efficiently', 'required', 'simultaneously', 'to', 'form', 'a', 'shallow', 'calcareous', 'deposit', 'or', 'on', 'a', 'steel', 'pile', 'immersed', 'completely', 'in', 'seawater', '.']"
first evaluate the level equivalence of galvanic coupling between two moving metals using basic ionic kinetic force information? ( level bar 4 ),Evaluate,"['first', 'evaluate', 'the', 'level', 'equivalence', 'of', 'galvanic', 'coupling', 'between', 'two', 'moving', 'metals', 'using', 'basic', 'ionic', 'kinetic', 'force', 'information', '?', '(', 'level', 'bar', '4', ')']"
critique an elaborate experimental design plan or review a research proposal.,Evaluate,"['critique', 'an', 'elaborate', 'experimental', 'design', 'plan', 'or', 'review', 'a', 'research', 'proposal', '.']"
simply outline in your own words how the firm leggo's tomato and paste advertisement look sells towards their new product.,Understand,"['simply', 'outline', 'in', 'your', 'own', 'words', 'how', 'the', 'firm', 'leggo', ""'s"", 'tomato', 'and', 'paste', 'advertisement', 'look', 'sells', 'towards', 'their', 'new', 'product', '.']"
and name the property once that states that,Remember,"['and', 'name', 'the', 'property', 'once', 'that', 'states', 'that']"
compare and fall and compare spring,Analyze,"['compare', 'and', 'fall', 'and', 'compare', 'spring']"
analyze safe and for dangerous aspects of establishing these unique features.,Analyze,"['analyze', 'safe', 'and', 'for', 'dangerous', 'aspects', 'of', 'establishing', 'these', 'unique', 'features', '.']"
to which technology is today used extensively by laser printer,Remember,"['to', 'which', 'technology', 'is', 'today', 'used', 'extensively', 'by', 'laser', 'printer']"
in many what some ways are foxes similar to wolves and dwarf dogs,Analyze,"['in', 'many', 'what', 'some', 'ways', 'are', 'foxes', 'similar', 'to', 'wolves', 'and', 'dwarf', 'dogs']"
which of three the three following is the method employed for systematically determining the volume composition of a cylinder?,Remember,"['which', 'of', 'three', 'the', 'three', 'following', 'is', 'the', 'method', 'employed', 'for', 'systematically', 'determining', 'the', 'volume', 'composition', 'of', 'a', 'cylinder', '?']"
they label any olympic accredited sporting apparatus with such design features.,Remember,"['they', 'label', 'any', 'olympic', 'accredited', 'sporting', 'apparatus', 'with', 'such', 'design', 'features', '.']"
state follows the rule 0 for using a descending semicolon initial in a sentence.,Remember,"['state', 'follows', 'the', 'rule', '0', 'for', 'using', 'a', 'descending', 'semicolon', 'initial', 'in', 'a', 'sentence', '.']"
"in your own words, now how precisely would do you summarize it the story back up",Understand,"['in', 'your', 'own', 'words', ',', 'now', 'how', 'precisely', 'would', 'do', 'you', 'summarize', 'it', 'the', 'story', 'back', 'up']"
"using information from the book about one level of of the main characters, rewrite returns the original ending theme of the third book.",Create,"['using', 'information', 'from', 'the', 'book', 'about', 'one', 'level', 'of', 'of', 'the', 'main', 'characters', ',', 'rewrite', 'returns', 'the', 'original', 'ending', 'theme', 'of', 'the', 'third', 'book', '.']"
can you find four very different special feelings pa lia had during making the history story?,Analyze,"['can', 'you', 'find', 'four', 'very', 'different', 'special', 'feelings', 'pa', 'lia', 'had', 'during', 'making', 'the', 'history', 'story', '?']"
